time,q_w,q_x,q_y,q_z,omega_x,omega_y,omega_z,gamma1_deg,gamma2_deg,varpi1_rpm,varpi2_rpm,euler_roll_deg,euler_pitch_deg,euler_yaw_deg
14.390111788,0.8865509617993482,-0.13815863064245687,-0.1238158867602284,-0.42380326933310714,0.22013366843087034,0.0038463583864077958,0.8358717521151849,21.406322125605705,5.4334819426186405,9999.999999999989,-9999.999999999987,-8.551684099359505,-19.672439122421306,-49.61358088921501
14.400056606,0.888413018826502,-0.13773077285428753,-0.12367672812383003,-0.420067386390715,0.19828735237547948,0.0037960291953721,0.7950070368449372,20.374998093605637,5.187537424250162,9999.999999999989,-9999.999999999987,-8.596820115026043,-19.60078291064352,-49.124581376165864
14.410144368,0.8901583823778009,-0.13736956144553114,-0.12351960898969834,-0.4165219850930216,0.17748066086593875,0.003752255609134076,0.7529948922041386,19.114490943434767,4.899763421611219,9999.999999999989,-9999.999999999987,-8.645136102148543,-19.532342760374032,-48.66080618280058
14.420079312,0.8917878856891502,-0.1370700970425579,-0.12334798784849073,-0.4131723966197977,0.15773907491415123,0.0037030663931280974,0.7099212464402344,18.083166911519562,4.6778351983015005,9999.99999999999,-9999.999999999989,-8.695902871088988,-19.46722862826022,-48.2228722643004
14.430187605,0.8933022551410499,-0.13682737228782108,-0.12316532642694286,-0.41002396700542926,0.139075934958185,0.003663886101490616,0.6657548815853238,16.82265976145421,4.418334980935893,9999.99999999999,-9999.999999999989,-8.748378152842712,-19.405564296629166,-47.8114061958245
14.440074054,0.8947023705536514,-0.13663628439021586,-0.12297498088930209,-0.40708150042588337,0.1215182149775979,0.0036198810317626534,0.6206349608139501,15.676744170537296,4.196120731454488,9999.99999999999,-9999.999999999989,-8.801825009143327,-19.347469728680935,-47.426970583713846
14.450146172,0.8959890304134327,-0.1364916466091608,-0.12278031113258729,-0.40434970382442703,0.10507652861225394,0.0035817747771567134,0.5745248207094285,14.530828579670306,3.9852036242371573,9999.99999999999,-9999.99999999999,-8.85549727052077,-19.293076148512526,-47.070123815353945
14.460104287,0.8971630698265458,-0.13638818076188813,-0.12258458975379045,-0.40183293623440813,0.08977183533605056,0.0035458330918558857,0.5275302207555943,13.384912988853939,3.784888858041733,9999.999999999993,-9999.99999999999,-8.908647915368773,-19.24251204775795,-46.7413873169498
14.470137297,0.898225359203428,-0.13632054487497636,-0.12239103635798532,-0.39953516409457684,0.07561919473695981,0.003511950507035592,0.4797027566458627,12.23899739808885,3.5946428418102063,9999.999999999993,-9999.99999999999,-8.960530747699702,-19.195906065882113,-46.4412402952159
14.480053859,0.8991767530615942,-0.13628332916569263,-0.12220281548237942,-0.3974600518710074,0.06263231353922605,0.0034800457522651163,0.43109251102790114,11.093081807375668,3.4139594700884297,9999.999999999993,-9999.999999999993,-9.010397347362298,-19.15338575969664,-46.170132384095254
14.490081393,0.9000180772724273,-0.1362710613867074,-0.12202303657246363,-0.39561096667941154,0.0508236467640575,0.0034500425095217026,0.3817483806429825,9.947166216714978,3.242358080123018,9999.999999999996,-9999.999999999993,-9.057496886956493,-19.115076124061257,-45.92848485780928
14.500056423,0.9007501172271913,-0.13627821193233852,-0.12185475422605863,-0.3939909823082662,0.040204469015612726,0.0034218690512389984,0.3317181260829277,8.801250626107334,3.079382169511794,9999.999999999996,-9999.999999999993,-9.101075940782406,-19.08109805856397,-45.71669176548132
14.510089236,0.9013736067055309,-0.136299198688259,-0.12170096866926729,-0.39260288307214886,0.03078493872750372,0.0033954579890656603,0.2810484181798749,7.655335035553269,2.9245981817744857,9999.999999999996,-9999.999999999996,-9.140378279650522,-19.051566787330344,-45.53512104580122
14.520085679,0.901889191967326,-0.13632839156855375,-0.12156464341292908,-0.39144922089172984,0.022572013286493713,0.00337074663371566,0.22974457283811792,6.62401100410085,2.7929912638106305,9999.999999999998,-9999.999999999996,-9.174642743054527,-19.0265925966495,-45.38412264117328
14.530110866,0.9022974249218891,-0.13636010119446787,-0.12144867245721366,-0.3905323286745193,0.015576855403966897,0.003349880912933836,0.17790556906236044,5.478095413649961,2.652683666218744,9999.999999999998,-9999.999999999998,-9.20310258309248,-19.006274964287357,-45.264030909269536
14.540090687,0.9025988869136,-0.13638862535553428,-0.12135587806278016,-0.38985400225670325,0.009807216405147923,0.0033282938890003637,0.12559047285209493,4.332179823253985,2.519347945053408,9999.999999999998,-9999.999999999998,-9.224997006640345,-18.990699157699627,-45.1751233164583
14.550292256,0.9027940239016032,-0.13640822244224504,-0.12128905256338467,-0.38941586124087835,0.005267751525452936,0.0033082318606467505,0.07281255632952285,3.186264232913317,2.392713869273235,10000.0,-10000.0,-9.239558067217436,-18.979941112648724,-45.117668598455104
14.560081225,0.9028831673658281,-0.1364131137686107,-0.12125093790325334,-0.38921929363404306,0.0019637995066675877,0.0032896575648964383,0.019613521010171567,2.212235980995685,2.272445005453661,10000.0,-10000.0,-9.246012573755307,-18.974062711680425,-45.0919200858552
14.57026627,0.9028912480048116,-0.13640911641617515,-0.12124938378130057,-0.38920243340391275,0.0015472079330755236,-0.0016525648422443372,0.010827240280843588,2.7851937761170205,2.158221410870763,10000.0,-10000.0,-9.246001024401975,-18.97354418376542,-45.08978778111393
14.580081149,0.9029512495196246,-0.13641957637920618,-0.12124093108555593,-0.3890621760091491,0.003307404344695563,-0.0016692469036353548,0.04650468627246792,3.3581515712010157,2.0497392224005466,10000.0,-10000.0,-9.250552409324087,-18.97167566896843,-45.07139793411655
14.589981188,0.9030815626916623,-0.13644290802240575,-0.12121206430252424,-0.38876041393677824,0.005361440882179492,-0.0016854715607979701,0.08187350182310514,3.9311093662479837,1.9467098504214433,10000.0,-10000.000000000002,-9.260903624654208,-18.966542147155206,-45.03177531267655
14.600032481,0.9032816208490054,-0.13647757104915878,-0.12116355300027411,-0.3882983124625513,0.007710435092235606,-0.0017012780216855024,0.11691849635338891,4.504067161258244,1.8493743580203577,10000.000000000002,-10000.000000000002,-9.276818130977327,-18.958162141938043,-44.971110754809104
14.610168933,0.9035507911815366,-0.13652200216127505,-0.12109613994479665,-0.38767697322844213,0.010357299807546017,-0.0017166295193321913,0.15167933808518186,5.077024956232093,1.756905640275742,10000.000000000002,-10000.000000000002,-9.298055523257261,-18.946546382447355,-44.88959362522377
14.62006115,0.9038884364593586,-0.13657463680297205,-0.12101053588942018,-0.3868972902734624,0.013304384429239808,-0.0017316425636585897,0.18619105564704985,5.592686971677637,1.6773825430462426,10000.000000000002,-10000.000000000002,-9.324377359531324,-18.93169717192249,-44.78739256301341
14.6300309,0.9042938539990348,-0.1366339026602235,-0.12090745216666977,-0.38596008896513295,0.016551724764062123,-0.001745157291753529,0.22042351818068232,6.165644766583026,1.5931158006326707,10000.000000000002,-10000.000000000002,-9.355542105249839,-18.913613435583972,-44.66467351982191
14.640169895,0.9047662742450632,-0.13669820578412376,-0.12078757187669839,-0.3848661481661383,0.020101339635699923,-0.0017597056739727269,0.25441309817502045,6.7958983409377804,1.505073098174323,10000.000000000002,-10000.000000000002,-9.391304454689712,-18.892287650871104,-44.521602488317896
14.65018286,0.9053048637612431,-0.13676594356686958,-0.12065157404700888,-0.3836161858035712,0.023953541671948422,-0.0017751463015961873,0.2881454221393991,7.368856135768591,1.429819443564935,10000.000000000002,-10000.000000000005,-9.4314160944138,-18.867709296059747,-44.35834331287554
14.660114382,0.905908699550434,-0.13683549081818838,-0.12050012560662805,-0.38221093163353387,0.02810911092115441,-0.001789103177374767,0.3216249086882855,7.884518151086294,1.365477568903908,10000.000000000005,-10000.000000000005,-9.475623023160402,-18.83986454472071,-44.17506704074566
14.670075137,0.9065768327339343,-0.1369052162147603,-0.12033386142258584,-0.38065098176469725,0.03256929187097758,-0.0018018428726413174,0.35487993645978433,8.457475945850588,1.296881981451258,10000.000000000005,-10000.000000000005,-9.523671399991688,-18.80873375348042,-43.97193254911365
14.680120368,0.9073082853766012,-0.1369734869567937,-0.12015339456728778,-0.378936803348298,0.037334656218383826,-0.0018155354525330961,0.387920144861276,9.030433740580195,1.2316949048418788,10000.000000000005,-10000.000000000005,-9.575307539731309,-18.774293206171492,-43.74908694387005
14.690065773,0.908101997063419,-0.13703865412565616,-0.11995933073868933,-0.37706886529331046,0.04240529997038564,-0.0018290800877379604,0.420739450611613,9.603391535275337,1.1697842246515866,10000.000000000005,-10000.000000000005,-9.630272928479112,-18.73651778869421,-43.506682503422546
14.700102302,0.908956843930285,-0.13709905541929893,-0.1197522572010318,-0.37504759933998977,0.047781518550640875,-0.0018424927158071144,0.45334362449993715,10.176349329936235,1.1109854604870777,10000.000000000005,-10000.000000000005,-9.68830587731981,-18.695379923899786,-43.244871325975694
14.710086327,0.9098716442392762,-0.13715301797489543,-0.11953274310894295,-0.37287338869185266,0.05346349837994384,-0.0018557938252451076,0.48573806696476957,10.7493071245631,1.0551421941448733,10000.000000000005,-10000.000000000007,-9.749142100959165,-18.65085001355576,-42.96380359025727
14.720143486,0.910845158212538,-0.13719885858106148,-0.11930133928406171,-0.3705465711754189,0.05945132307037157,-0.0018690026580881654,0.5179277657825809,11.322264919156138,1.0021058686426223,10000.000000000005,-10000.000000000007,-9.812514719385272,-18.602896855383165,-42.66362772634625
14.730224893,0.9118760878031631,-0.13723488386206154,-0.11905857798511899,-0.36806744239653405,0.0657449804445753,-0.0018821372333350096,0.5499173168346699,11.895222713715553,0.9517353941532016,10000.000000000007,-10000.000000000007,-9.87815425663663,-18.551488056094467,-42.34449058105231
14.740081227,0.9129630764371781,-0.13725939045243646,-0.11880497267411648,-0.3654362588234661,0.07234436888456658,-0.0018952143969980756,0.5817109441966304,12.46818050824154,0.9038967726766256,10000.000000000007,-10000.000000000007,-9.94578864096576,-18.496590440856654,-42.006537567804
14.750149141,0.9141047087309018,-0.13727066516655329,-0.11854101777848318,-0.3626532408027904,0.07924930306891194,-0.0019082498685223856,0.6133125192610461,13.041138302734293,0.8584627415720456,10000.000000000007,-10000.000000000007,-10.015143207590269,-18.438170459454746,-41.64991280106461
14.760104225,0.9152995101875276,-0.13726698516715397,-0.11826718844912294,-0.35971857551415376,0.08645951915851757,-0.0019212582836478174,0.6447255789364539,13.614096097194,0.8153124350074562,10000.000000000007,-10000.000000000007,-10.085940705119226,-18.37619458938424,-41.274759215384094
14.770014921,0.9165459468765681,-0.13724661813667094,-0.11798394031430134,-0.3566324198696656,0.09397467948525107,-0.0019342532339352279,0.6759533429656744,14.18705389162085,0.7743310624264997,10000.000000000007,-10000.000000000007,-10.157901306660237,-18.310629736053773,-40.88121866923175
14.780159978,0.9178424152620484,-0.13720782070518905,-0.11769171545492121,-0.3533949275195388,0.10179422818421718,-0.001947246330197969,0.7069880464740735,14.760011686015028,0.7356145100399134,10000.000000000007,-10000.00000000001,-10.23074169790661,-18.24144450527292,-40.46943514205178
14.790018561,0.9191872625983056,-0.1371488400667429,-0.1173909242569315,-0.3500062040128487,0.10991799987072196,-0.001960221734233364,0.7378539050655047,15.275673700941999,0.7023182750150648,10000.000000000007,-10000.00000000001,-10.304176937528302,-18.16860718806539,-40.039548679997424
14.800195491,0.920578778541731,-0.13706791922140746,-0.11708196440306588,-0.34646632106230413,0.11834524271276257,-0.0019727218059307607,0.7685378511361343,15.905927274706064,0.663524289591477,10000.000000000007,-10000.00000000001,-10.377920052417364,-18.092088569727522,-39.59169689587822
14.810201906,0.922015199413978,-0.13696329196750728,-0.11676520362408101,-0.342775314055217,0.1270755509051842,-0.0019863079815752496,0.7990571011440262,16.478885069003265,0.6301541060158842,10000.00000000001,-10000.00000000001,-10.451682241828156,-18.01186018976788,-39.126014426033755
14.820258185,0.9234946858865648,-0.13683318200389227,-0.11644100044870938,-0.3389332365768638,0.13610806906749162,-0.0019994093193486523,0.8293971502225258,16.99454708384339,0.6016303211024349,10000.00000000001,-10000.00000000001,-10.525170958754599,-17.927897561873216,-38.64263956546278
14.830166339,0.9250153327066306,-0.13667580182897443,-0.11610969052315646,-0.3349401427399607,0.1454421204677059,-0.0020121039025281073,0.8595612282166765,17.567504878079962,0.5714061870140495,10000.00000000001,-10000.00000000001,-10.598090752564913,-17.840178826987668,-38.14171168346746
14.840091016,0.9265751841417981,-0.13648935898551198,-0.11577158243371426,-0.3307960454979938,0.15507704310535447,-0.0020253258209731347,0.8895592729990783,18.14046267228487,0.5426847579155969,10000.00000000001,-10000.00000000001,-10.67014501776593,-17.748684434376653,-37.6233655480874
14.850073966,0.9281722196129515,-0.13627205364626505,-0.11542696658342527,-0.32650095485181246,0.16501198312453083,-0.002038610509634371,0.9193881739192518,18.713420466458274,0.515406913828241,10000.00000000001,-10000.000000000011,-10.741034716021229,-17.65339881406673,-37.08773586671124
14.860074515,0.9298042444828777,-0.136022125763775,-0.1150760479751399,-0.322055199347491,0.1751678552223235,-0.0020272690110247488,0.9488363707462005,19.27861232399296,0.48950017990122635,10000.00000000001,-10000.000000000011,-10.810460017567406,-17.55430879301511,-36.534996450804805
14.869989806,0.9314681709275691,-0.1357383170126687,-0.11471890985587387,-0.3174613796430946,0.1852737127348444,-0.001959890734849472,0.9772131691825238,19.817507666064834,0.4648956382513896,10000.00000000001,-10000.000000000011,-10.878137165984967,-17.451439217465712,-35.96559618570142
14.879991528,0.9331593616599237,-0.1354204970843142,-0.11435572995287163,-0.31272617693891047,0.1950744966961825,-0.0018965854958465783,1.0039423093965303,20.32663228171666,0.4416508573820204,10000.00000000001,-10000.00000000001,-10.943830478363731,-17.34491950207521,-35.3804709131296
14.890104026,0.9348732207844824,-0.13506881756878034,-0.11398680450187278,-0.30785627162699125,0.2046096756152183,-0.0018378065074266363,1.0292536733350965,20.810300666558625,0.41956831558292035,10000.00000000001,-10000.00000000001,-11.007336032052049,-17.234906782620005,-34.78054320525937
14.900078665,0.9366055951562942,-0.13468337632623967,-0.11361235105021673,-0.30285736073625613,0.21391920786611446,-0.0017829287236072258,1.0533504252004529,21.226255477500754,0.40057732965750886,10000.00000000001,-10000.00000000001,-11.068468897173886,-17.121540126198372,-34.16660548771089
14.910097595,0.938352389703667,-0.1342644292723388,-0.11323246915604983,-0.29773522414792464,0.2229273008268888,-0.0017377442972480658,1.076124459370347,21.66702247655995,0.3804535093622416,10000.00000000001,-10000.00000000001,-11.127068295259981,-17.004955602490586,-33.539449843891035
14.920031463,0.9401097380324774,-0.13381229045506685,-0.11284727291461953,-0.2924952040212093,0.23166674416862218,-0.0016895707239115952,1.097738975529835,22.0858751865836,0.3613302159328675,10000.00000000001,-10000.00000000001,-11.182991610485235,-16.885290782646805,-32.899804794882684
14.930122158,0.9418737076208858,-0.13332785527188584,-0.11245838555218939,-0.28714232258599615,0.2401158776868408,-0.004979855092407049,1.1182102890644945,22.483675689639483,0.6923627200316664,9999.999999999985,-9999.999999999987,-11.236126860241502,-16.762868738094106,-32.24833818813462
14.940205715,0.9435918717648589,-0.1327991041786162,-0.11209994239063753,-0.2818375070579902,0.24718722880261645,-0.004921513802432165,1.0769526087816899,22.86148090652417,1.8382783114384869,9999.999999999987,-9999.999999999987,-11.281150562819029,-16.643073312948726,-31.604969342637904
14.950100083,0.9452266085571888,-0.13221349783015393,-0.11177433173880698,-0.27671781336107376,0.25270115992449715,-0.004866201529222673,1.034749983951745,23.220295886172774,2.9841939028062714,9999.999999999987,-9999.999999999987,-11.314216407752959,-16.527517490302653,-30.986583944079243
14.960102294,0.9467786798163995,-0.13157821027069977,-0.1114799802100546,-0.27178947742589493,0.25666092405652235,-0.0048137515177199205,0.9916793822361525,23.561075165692984,4.130109494133871,9999.999999999987,-9999.999999999987,-11.336228575851658,-16.41645073847215,-30.393634088884582
14.970096487,0.9482489482874816,-0.1309004552941193,-0.11121533098913922,-0.2670583326325047,0.2590713951519673,-0.004764006899304958,0.9478147849572495,23.884725302777916,5.27602508542017,9999.999999999987,-9999.999999999987,-11.348099195172173,-16.310091558094044,-29.826532976522323
14.980074451,0.9496383579430933,-0.1301874738580341,-0.11097884417197211,-0.26252982101060873,0.2599388864389923,-0.0047168201747511615,0.9032273423629128,24.192107287338917,6.421940676664089,9999.999999999987,-9999.999999999987,-11.350745759830486,-16.20862874483608,-29.285656944820296
14.990086341,0.9509479153899494,-0.12944652249099622,-0.11076899662780179,-0.2582090033607808,0.25927099050027097,-0.004672052707246611,0.8579855210865212,24.48403883195284,7.567856267864587,9999.999999999987,-9999.999999999987,-11.345088814299443,-16.112222788197812,-28.77134719077768
15.000090116,0.9521786722365273,-0.12868486260308715,-0.1105842814606422,-0.2541005686112133,0.2570764386847334,-0.0046295742307553706,0.8121552438525715,24.76129654718095,8.713771859020648,9999.999999999989,-9999.999999999987,-11.332049879149256,-16.021007391355607,-28.28391123683329
15.010044712,0.9533317078795925,-0.12790975088937012,-0.11042320720541639,-0.25020884414678113,0.2533649776863235,-0.0045892623744587385,0.7658000215543823,25.02461800754636,9.859687450131293,9999.999999999989,-9999.999999999987,-11.312549600949602,-15.935091130227438,-27.823624369366698
15.01999657,0.9544080478541535,-0.12712850528429342,-0.11028427958767466,-0.24653802751549891,0.24811618452977016,-0.00455100868280129,0.7189189694256404,25.273387106364023,11.005603041195526,9999.999999999989,-9999.999999999989,-11.287511467590749,-15.854561949648822,-27.39075673420882
15.030145048,0.9554088162037566,-0.12634831180345077,-0.11016607038663391,-0.24309161844893315,0.24140434215974824,-0.0045148811592833765,0.6716973404505431,25.510961595782426,12.151518632212476,9999.999999999989,-9999.999999999989,-11.257846924273984,-15.779484862401006,-26.98550686205631
15.040055353,0.9563351152090453,-0.12557632015912573,-0.11006710795552806,-0.2398728141738886,0.23321052664656883,-0.00448039878942294,0.6241291803022578,25.73660138773133,13.29743422318128,9999.99999999999,-9999.999999999989,-11.224462168390469,-15.709899299282487,-26.608048508160895
15.050095011,0.9571879792488839,-0.12481968688499813,-0.10998594870658197,-0.23688459053826696,0.2235469347108097,-0.004447663021846231,0.5762682261285084,25.95089951664472,14.443349814101099,9999.99999999999,-9999.999999999989,-11.188259764233475,-15.645831404351238,-26.25853915315606
15.060143468,0.9579683958255908,-0.12408552710591751,-0.109921156897144,-0.23412960903863544,0.2124270108194333,-0.00441658542912645,0.5281676611901885,26.154426030847347,15.589265404971117,9999.99999999999,-9999.99999999999,-11.150135017065622,-15.587291560103953,-25.93710916640438
15.070052306,0.9586772931564971,-0.12338090839938716,-0.10987130221137927,-0.2316102242541325,0.19986474332183213,-0.004387081954251762,0.47987890823009227,26.32849449152506,16.620589436710905,9999.999999999993,-9999.99999999999,-11.110975120348856,-15.534276295316172,-25.643862406646477
15.080200002,0.9593155408862122,-0.12271282905249248,-0.10983496667003396,-0.22932844284283718,0.18588886737471103,-0.004361827284258074,0.43147863073909043,26.532167978536943,17.88109658655867,9999.999999999993,-9999.99999999999,-11.071657125017694,-15.486770299915419,-25.378871146528645
15.090038836,0.9598839478482284,-0.12208819651133306,-0.10981070883956902,-0.22728591500588194,0.17049481350002596,-0.004332360459240871,0.3829777927170921,26.689238786526182,18.912420618205527,9999.999999999993,-9999.99999999999,-11.033046441887892,-15.444744045729731,-25.142175114922697
15.100138623,0.9603831229380155,-0.12151400276423854,-0.10979709998013754,-0.2254843700658406,0.15368655593068115,-0.004309599775841857,0.3344020928533581,26.87211600686192,20.17292776793813,9999.999999999996,-9999.999999999993,-10.99600932679809,-15.408169515260353,-24.93383072474118
15.110004735,0.9608136475650566,-0.12099707118163677,-0.10979270769725186,-0.22392499805672186,0.13548876993737372,-0.004283171624893015,0.2858138607734706,27.012870786237357,21.204251799489505,9999.999999999996,-9999.999999999993,-10.961394132636597,-15.377007034150173,-24.753839952136396
15.120035789,0.961175963855649,-0.12054419223446836,-0.10979610637232655,-0.22260880317314602,0.11593417822979224,-0.004262808367724687,0.2372876449203751,27.162931020522702,22.350167390050856,9999.999999999998,-9999.999999999993,-10.930041199002034,-15.351216172282214,-24.602190427847166
15.130127461,0.9614704519117889,-0.12016199475998075,-0.10980584209592129,-0.22153632243369997,0.09503688612891983,-0.004241143759717594,0.1888612918917045,27.319720115298967,23.61067453960535,9999.999999999998,-9999.999999999996,-10.90277345586238,-15.330747565818193,-24.47882325259455
15.140034931,0.9616973114787011,-0.11985709984045732,-0.10982044304812476,-0.22070801299723228,0.07279439347714876,-0.004218548669336573,0.14054080743028605,27.440332709942478,24.64199857100942,9999.999999999998,-9999.999999999996,-10.880407981764849,-15.315554424291895,-24.38367686097627
15.150077717,0.9618565935281931,-0.11963606437500061,-0.10983844628908725,-0.22012410432299404,0.04924412141569371,-0.004201171480242107,0.09240325519977335,27.568919137284585,25.78791416140552,10000.0,-9999.999999999998,-10.863751493120716,-15.305594508948058,-24.31666955147993
15.160062818,0.9619482562322559,-0.1195052815569128,-0.1098583529133933,-0.21978439959851923,0.024401404657000927,-0.00418268889926888,0.04448355612758958,27.691116112479303,26.933829751745517,10000.0,-9999.999999999998,-10.853593248385488,-15.300822420736736,-24.277676967073905
15.17008165,0.9619720736397661,-0.11947110288121103,-0.10987864490695338,-0.2196885716348648,-0.0017218605320252585,-0.004165160348077394,-0.003191031654326802,27.807171291709842,27.9078580036616,10000.000000000002,-9999.999999999998,-10.850714323386622,-15.301199769293083,-24.266565453829443
15.180071639,0.9619815217942141,-0.11945661896350349,-0.10987507507838795,-0.21965685918908825,0.011451482534429938,0.0007764106868234678,0.02048232254882025,27.91739300301355,27.33490020853831,10000.0,-10000.000000000002,-10.849623439211623,-15.300087043948153,-24.262986185408092
15.19006114,0.9620359719947259,-0.11937569936468381,-0.10987171843522835,-0.21946397535232423,0.02867261882172115,0.0007921450675178925,0.05194791871104888,28.0220744613748,26.761942413452616,10000.0,-10000.000000000002,-10.843409417588353,-15.295567061001531,-24.2410196811451
15.199982884,0.9621349337227271,-0.11923025915460223,-0.10986818286665015,-0.21911069578153963,0.045481138499497475,0.0008070379468330885,0.08329912826054016,28.121494145515946,26.188984618404177,10000.0,-10000.000000000002,-10.832287413434331,-15.287658820939873,-24.200735399784282
15.210126865,0.9622778148879815,-0.11902222610513913,-0.10986405767946504,-0.2185978167722451,0.06186822561053571,0.0008211308736950518,0.1145233675110088,28.215419438121234,25.616026823392644,10000.0,-10000.000000000002,-10.816471763089249,-15.276385725038084,-24.142207456775918
15.220435983,0.9624639926414315,-0.11875343739767258,-0.10985894366640994,-0.21792589674348542,0.07786435876009216,0.0008343920857815466,0.14567670724675005,28.305118092522555,25.04306902841774,10000.0,-10000.000000000002,-10.796167490082299,-15.26177315854565,-24.065484918901852
15.230037034,0.9626927604269059,-0.11842572030632716,-0.10985241122997981,-0.21709547562883705,0.09346015055129661,0.0008470048775552907,0.17674468205947358,28.39031068097635,24.470111233479155,10000.000000000002,-10000.000000000002,-10.771577082152413,-15.24384782192441,-23.970617157055575
15.240014606,0.9629633307147812,-0.11804089240828265,-0.1098440294719473,-0.21610705820846532,0.10865909669099971,0.0008589309564060836,0.2077351988246354,28.471221109641544,23.897153438576595,10000.000000000002,-10000.000000000005,-10.742900147850072,-15.22264045951922,-23.857651661847395
15.250096892,0.9632748444125215,-0.11760074932374662,-0.10983336036437183,-0.21496109143655698,0.12346473792342222,0.0008702042222744413,0.23865593173307018,28.540420711614917,23.381491423194852,10000.000000000002,-10000.000000000005,-10.71033250104863,-15.198184293948474,-23.726631490007396
15.260075931,0.963626360926325,-0.117107082831221,-0.10981995879465958,-0.21365800787470782,0.13787837721722726,0.0008797623726087382,0.2695104027172011,28.613745673747776,22.808533628359957,10000.000000000002,-10000.000000000005,-10.674067585449373,-15.17051559738778,-23.577600163120668
15.270065725,0.964016891859913,-0.1165616298206996,-0.10980337648139213,-0.21219810832234234,0.15190749716384686,0.0008898761641916164,0.3003125424585051,28.68342501453942,22.235575833560276,10000.000000000002,-10000.000000000005,-10.63429235094441,-15.139671284980368,-23.410588263213803
15.280215572,0.9644453688847546,-0.11596612473131519,-0.10978315867303398,-0.2105816858687436,0.16555301524900415,0.000899434447677705,0.33106468465191724,28.749602160149614,21.662618038795554,10000.000000000002,-10000.000000000005,-10.591191449924546,-15.105690849895,-23.2256275079806
15.290039153,0.9644453688847546,-0.11596612473131519,-0.10978315867303398,-0.2105816858687436,0.16555301524900415,0.000899434447677705,0.33106468465191724,28.812452937468475,21.08966024406553,10000.000000000005,-10000.000000000005,-10.591191449924546,-15.105690849895,-23.2256275079806
15.300082135,0.9649106547091695,-0.11532228435978563,-0.1097588475291888,-0.20880899058188757,0.17881785653626814,0.0009084600591832796,0.3617724135181277,28.871830290158684,20.516702449369948,10000.000000000005,-10000.000000000005,-10.544945985574824,-15.068615671929273,-23.022746652948236
15.310059903,0.9659467278007114,-0.11389643953812766,-0.10969609553025769,-0.20479571952814954,0.20420847556768476,0.000924977463433091,0.4230610482523671,28.928535661943393,19.943744654708574,10000.000000000005,-10000.000000000007,-10.443733126236285,-14.985356955855577,-22.563341809096432
15.320122537,0.9665149055737887,-0.11311778119915943,-0.10965672860011638,-0.20255544118337057,0.21634031180884497,0.0009325682261001195,0.45365253789046533,28.982108878341204,19.37078686008115,10000.000000000005,-10000.000000000007,-10.389110201756742,-14.939263568959937,-22.306861273475818
15.330094731,0.9665149055737887,-0.11311778119915943,-0.10965672860011638,-0.20255544118337057,0.21634031180884497,0.0009325682261001195,0.45365253789046533,29.033271299967122,18.79782906548746,10000.000000000005,-10000.000000000007,-10.389110201756742,-14.939263568959937,-22.306861273475818
15.340293954,0.9677445419179952,-0.11143720494390665,-0.10955970394319352,-0.197608001391895,0.23951123673666888,0.0009464499329846568,0.5147872049401375,29.0818635465041,18.22487127092728,10000.000000000005,-10000.000000000007,-10.27266390089545,-14.838382570249598,-21.74042604616283
15.350086247,0.9677445419179952,-0.11143720494390665,-0.10955970394319352,-0.197608001391895,0.23951123673666888,0.0009464499329846568,0.5147872049401375,29.123422647599902,17.709209255851587,10000.000000000007,-10000.000000000007,-10.27266390089545,-14.838382570249598,-21.74042604616283
15.360090902,0.968402990743794,-0.11053854668265174,-0.1095011150015643,-0.19490095697347587,0.25054686550602395,0.0009528272460915879,0.545323710234173,29.167459310088983,17.136251461354455,10000.000000000007,-10000.000000000007,-10.211165148495656,-14.783691364537658,-21.430503728461762
15.370141608,0.9690884022284019,-0.10960314135798707,-0.10943519254206514,-0.1920384302793202,0.26121804618838224,0.0009581863438136162,0.5758425099304018,29.209306527227426,16.563293666890196,10000.000000000007,-10000.000000000007,-10.147694949424203,-14.726232914338746,-21.10280084054239
15.380050447,0.9697991120396405,-0.10863257943765639,-0.10936147792133431,-0.18902040132934722,0.27152807137659496,0.0009638933810608569,0.6063484610774309,29.249050436249227,15.9903358724586,10000.000000000007,-10000.000000000007,-10.082407058668426,-14.666057104238968,-20.757327825729547
15.39008678,0.9705333838965375,-0.10762845207033317,-0.10927951552335272,-0.18584685774653686,0.2814781218843671,0.0009692834390381891,0.6368427308017012,29.283041885502847,15.474673857497919,10000.000000000007,-10000.00000000001,-10.015453180192816,-14.603214819878895,-20.394097027774176
15.400088698,0.9712894164953555,-0.10659234002428492,-0.10918885129174723,-0.18251777230135097,0.29106995972982935,0.0009792424294121846,0.6673273510261916,29.319059747709332,14.901716063127799,10000.000000000007,-10000.00000000001,-9.94698209789391,-14.53775704702543,-20.013120043471822
15.410090908,0.9720653379548726,-0.10552582525138551,-0.10908904293963975,-0.17903312448317174,0.30030523419881705,0.0009838027218017492,0.6978040524310384,29.353286848837918,14.32875826878975,10000.000000000007,-10000.00000000001,-9.877140553521462,-14.469736229274556,-19.61440992906723
15.420062712,0.9728592220946214,-0.10443046103193021,-0.1089796462646999,-0.17539284333782695,0.30918559210087776,0.0009881154464198919,0.7282744549159934,29.38579364107248,13.755800474483566,10000.00000000001,-10000.00000000001,-9.80607093303493,-14.39920328854667,-19.197974754336737
